0.00
4438.91
7654.20
9641.00
10300.00
10844.00
11160.00
11828.00
12710.00
13352.00
14083.00
15110.00
15440.00
16105.80
16570.00
17230.00
17760.00
18160.00
18350.00
18350.00
18600.00
18710.00
18800.00
19200.00
19400.00
19550.00
19690.00
20000.00
20270.00
20500.00
20620.00
20980.00
21600.00
22000.00
22400.00
22650.00
23040.00
23520.00
23920.00
24430.00
24920.00
25300.00
25400.00
25950.00
26800.00
27000.00
27595.00
27900.00
28200.00
28830.00
29400.00
29630.00
30290.00
31160.00
32290.00
33470.00
